list-none-m,12,1000,4,36000,132150211,3670,33224
list-none-m,1,1000,8,3000,712007,237,32
list-none-m,2,1000,8,6000,4585585,764,395
list-none-m,4,1000,8,12000,8948060,745,1024
list-none-m,8,1000,8,24000,25393787,1058,4405
list-none-m,12,1000,8,36000,49002526,1361,10534
list-none-m,1,1000,16,3000,510587,170,32
list-none-m,2,1000,16,6000,1425410,237,109
list-none-m,4,1000,16,12000,4034269,336,390
list-none-m,8,1000,16,24000,10317403,429,1313
list-none-m,12,1000,16,36000,18928099,525,3210
list-none-s,1,1000,4,3000,1155830,385,29
list-none-s,2,1000,4,6000,7786072,1297,459
list-none-s,4,1000,4,12000,16361949,1363,2244
list-none-s,8,1000,4,24000,43188444,1799,7879
list-none-s,12,1000,4,36000,99293811,2758,23301
list-none-s,1,1000,8,3000,678229,226,30
list-none-s,2,1000,8,6000,4264017,710,238
list-none-s,4,1000,8,12000,7247396,603,635
list-none-s,8,1000,8,24000,17122857,713,2623
list-none-s,12,1000,8,36000,35066920,974,6792
list-none-s,1,1000,16,3000,502429,167,30
list-none-s,2,1000,16,6000,2285614,380,145
list-none-s,4,1000,16,12000,3624927,302,288
list-none-s,8,1000,16,24000,7452408,310,814
list-none-s,12,1000,16,36000,12832686,356,1750
